record_type,path,parent_path,sweep_id,filigree_task,risk_rating,priority,loc,tracked_files,max_child_risk,risk_factors
folder,src/elspeth/telemetry/,src/elspeth,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,2882,14,4,rollup:S-MCP-TUI-TELEMETRY; files:14; max_child_risk:4; avg_child_risk:3.00; boundary/audit/config vocabulary=10; dynamic/exception escape hatch=8; tiny/package glue=2; dense boundary/audit/config vocabulary=1
file,src/elspeth/telemetry/__init__.py,src/elspeth/telemetry,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,2,P3,73,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/telemetry/circuit_breaker.py,src/elspeth/telemetry,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,3,P2,185,,,chunk:S-MCP-TUI-TELEMETRY
file,src/elspeth/telemetry/errors.py,src/elspeth/telemetry,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,3,P2,24,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary
folder,src/elspeth/telemetry/exporters/,src/elspeth/telemetry,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,1387,5,4,rollup:S-MCP-TUI-TELEMETRY; files:5; max_child_risk:4; avg_child_risk:3.00; dynamic/exception escape hatch=4; boundary/audit/config vocabulary=3; tiny/package glue=1; dense boundary/audit/config vocabulary=1
file,src/elspeth/telemetry/exporters/__init__.py,src/elspeth/telemetry/exporters,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,2,P3,44,,,chunk:S-MCP-TUI-TELEMETRY; tiny/package glue
file,src/elspeth/telemetry/exporters/azure_monitor.py,src/elspeth/telemetry/exporters,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,378,,,chunk:S-MCP-TUI-TELEMETRY; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/telemetry/exporters/console.py,src/elspeth/telemetry/exporters,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,3,P2,245,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/telemetry/exporters/datadog.py,src/elspeth/telemetry/exporters,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,3,P2,389,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/telemetry/exporters/otlp.py,src/elspeth/telemetry/exporters,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,3,P2,331,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/telemetry/factory.py,src/elspeth/telemetry,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,3,P2,238,,,chunk:S-MCP-TUI-TELEMETRY; load-bearing/debt comments; boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/telemetry/filtering.py,src/elspeth/telemetry,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,3,P2,74,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary
file,src/elspeth/telemetry/hookspecs.py,src/elspeth/telemetry,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,3,P2,47,,,chunk:S-MCP-TUI-TELEMETRY; dynamic/exception escape hatch
file,src/elspeth/telemetry/manager.py,src/elspeth/telemetry,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,599,,,chunk:S-MCP-TUI-TELEMETRY; high-risk role/name; medium-large-file>=500loc; boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/telemetry/protocols.py,src/elspeth/telemetry,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,3,P2,97,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary
file,src/elspeth/telemetry/serialization.py,src/elspeth/telemetry,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,3,P2,158,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary; dynamic/exception escape hatch
folder,src/elspeth/testing/,src/elspeth,S-ROOT-CLI,elspeth-5b920be58a,3,P2,901,2,3,rollup:S-ROOT-CLI; files:2; max_child_risk:3; avg_child_risk:3.00; dynamic/exception escape hatch=2; medium-large-file>=500loc=1; dense boundary/audit/config vocabulary=1; tiny/package glue=1
file,src/elspeth/testing/__init__.py,src/elspeth/testing,S-ROOT-CLI,elspeth-5b920be58a,3,P2,863,,,chunk:S-ROOT-CLI; medium-large-file>=500loc; dense boundary/audit/config vocabulary; dynamic/exception escape hatch; tiny/package glue
file,src/elspeth/testing/pytest_xdist_auto.py,src/elspeth/testing,S-ROOT-CLI,elspeth-5b920be58a,3,P2,38,,,chunk:S-ROOT-CLI; dynamic/exception escape hatch; test/support file under src; capped<=3
folder,src/elspeth/tui/,src/elspeth,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,1274,9,4,rollup:S-MCP-TUI-TELEMETRY; files:9; max_child_risk:4; avg_child_risk:3.11; dense boundary/audit/config vocabulary=4; tiny/package glue=3; boundary/audit/config vocabulary=3
file,src/elspeth/tui/__init__.py,src/elspeth/tui,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,2,P3,8,,,chunk:S-MCP-TUI-TELEMETRY; tiny/package glue
file,src/elspeth/tui/constants.py,src/elspeth/tui,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,3,P2,15,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary
file,src/elspeth/tui/explain_app.py,src/elspeth/tui,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,3,P2,119,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary
folder,src/elspeth/tui/screens/,src/elspeth/tui,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,406,2,4,rollup:S-MCP-TUI-TELEMETRY; files:2; max_child_risk:4; avg_child_risk:3.00; tiny/package glue=1; dense boundary/audit/config vocabulary=1
file,src/elspeth/tui/screens/__init__.py,src/elspeth/tui/screens,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,2,P3,5,,,chunk:S-MCP-TUI-TELEMETRY; tiny/package glue
file,src/elspeth/tui/screens/explain_screen.py,src/elspeth/tui/screens,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,401,,,chunk:S-MCP-TUI-TELEMETRY; dense boundary/audit/config vocabulary
file,src/elspeth/tui/types.py,src/elspeth/tui,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,170,,,chunk:S-MCP-TUI-TELEMETRY; dense boundary/audit/config vocabulary
folder,src/elspeth/tui/widgets/,src/elspeth/tui,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,556,3,4,rollup:S-MCP-TUI-TELEMETRY; files:3; max_child_risk:4; avg_child_risk:3.33; dense boundary/audit/config vocabulary=2; boundary/audit/config vocabulary=1; tiny/package glue=1
file,src/elspeth/tui/widgets/__init__.py,src/elspeth/tui/widgets,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,2,P3,6,,,chunk:S-MCP-TUI-TELEMETRY; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/tui/widgets/lineage_tree.py,src/elspeth/tui/widgets,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,231,,,chunk:S-MCP-TUI-TELEMETRY; dense boundary/audit/config vocabulary
file,src/elspeth/tui/widgets/node_detail.py,src/elspeth/tui/widgets,S-MCP-TUI-TELEMETRY,elspeth-6f77e4eec0,4,P1,319,,,chunk:S-MCP-TUI-TELEMETRY; dense boundary/audit/config vocabulary
folder,src/elspeth/web/,src/elspeth,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,5,P1,146666,428,5,rollup:S-FRONTEND-COMPONENTS; files:428; max_child_risk:5; avg_child_risk:3.77; boundary/audit/config vocabulary=198; test/support file under src=145; capped<=3=145; dense boundary/audit/config vocabulary=131
file,src/elspeth/web/__init__.py,src/elspeth/web,S-WEB-APP-CORE,elspeth-16ee7676a3,2,P3,1,,,chunk:S-WEB-APP-CORE; tiny/package glue
file,src/elspeth/web/app.py,src/elspeth/web,S-WEB-APP-CORE,elspeth-16ee7676a3,5,P1,961,,,chunk:S-WEB-APP-CORE; high-risk role/name; medium-large-file>=500loc; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/web/async_workers.py,src/elspeth/web,S-WEB-APP-CORE,elspeth-16ee7676a3,3,P2,71,,,chunk:S-WEB-APP-CORE; boundary/audit/config vocabulary
folder,src/elspeth/web/audit_readiness/,src/elspeth/web,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,1251,6,5,rollup:S-WEB-DATA-SURFACES; files:6; max_child_risk:5; avg_child_risk:4.50; boundary/audit/config vocabulary=3; dense boundary/audit/config vocabulary=3; high-risk role/name=3; load-bearing/debt comments=2
file,src/elspeth/web/audit_readiness/__init__.py,src/elspeth/web/audit_readiness,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,3,P2,7,,,chunk:S-WEB-DATA-SURFACES; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/web/audit_readiness/boundary_expectations.py,src/elspeth/web/audit_readiness,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,173,,,chunk:S-WEB-DATA-SURFACES; load-bearing/debt comments; dense boundary/audit/config vocabulary
file,src/elspeth/web/audit_readiness/explain.py,src/elspeth/web/audit_readiness,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,4,P1,120,,,chunk:S-WEB-DATA-SURFACES; boundary/audit/config vocabulary
file,src/elspeth/web/audit_readiness/models.py,src/elspeth/web/audit_readiness,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,74,,,chunk:S-WEB-DATA-SURFACES; high-risk role/name; boundary/audit/config vocabulary
file,src/elspeth/web/audit_readiness/routes.py,src/elspeth/web/audit_readiness,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,145,,,chunk:S-WEB-DATA-SURFACES; high-risk role/name; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/web/audit_readiness/service.py,src/elspeth/web/audit_readiness,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,732,,,chunk:S-WEB-DATA-SURFACES; high-risk role/name; medium-large-file>=500loc; load-bearing/debt comments; dense boundary/audit/config vocabulary
folder,src/elspeth/web/auth/,src/elspeth/web,S-WEB-APP-CORE,elspeth-16ee7676a3,5,P1,1686,9,5,rollup:S-WEB-APP-CORE; files:9; max_child_risk:5; avg_child_risk:4.11; dense boundary/audit/config vocabulary=7; high-risk role/name=4; boundary/audit/config vocabulary=2; tiny/package glue=1
file,src/elspeth/web/auth/__init__.py,src/elspeth/web/auth,S-WEB-APP-CORE,elspeth-16ee7676a3,2,P3,1,,,chunk:S-WEB-APP-CORE; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/web/auth/audit.py,src/elspeth/web/auth,S-WEB-APP-CORE,elspeth-16ee7676a3,5,P1,257,,,chunk:S-WEB-APP-CORE; high-risk role/name; dense boundary/audit/config vocabulary
file,src/elspeth/web/auth/entra.py,src/elspeth/web/auth,S-WEB-APP-CORE,elspeth-16ee7676a3,4,P1,139,,,chunk:S-WEB-APP-CORE; dense boundary/audit/config vocabulary
file,src/elspeth/web/auth/local.py,src/elspeth/web/auth,S-WEB-APP-CORE,elspeth-16ee7676a3,4,P1,252,,,chunk:S-WEB-APP-CORE; dense boundary/audit/config vocabulary
file,src/elspeth/web/auth/middleware.py,src/elspeth/web/auth,S-WEB-APP-CORE,elspeth-16ee7676a3,4,P1,113,,,chunk:S-WEB-APP-CORE; dense boundary/audit/config vocabulary
file,src/elspeth/web/auth/models.py,src/elspeth/web/auth,S-WEB-APP-CORE,elspeth-16ee7676a3,4,P1,77,,,chunk:S-WEB-APP-CORE; high-risk role/name; boundary/audit/config vocabulary
file,src/elspeth/web/auth/oidc.py,src/elspeth/web/auth,S-WEB-APP-CORE,elspeth-16ee7676a3,4,P1,454,,,chunk:S-WEB-APP-CORE; dense boundary/audit/config vocabulary
file,src/elspeth/web/auth/protocol.py,src/elspeth/web/auth,S-WEB-APP-CORE,elspeth-16ee7676a3,5,P1,67,,,chunk:S-WEB-APP-CORE; high-risk role/name; dense boundary/audit/config vocabulary
file,src/elspeth/web/auth/routes.py,src/elspeth/web/auth,S-WEB-APP-CORE,elspeth-16ee7676a3,5,P1,326,,,chunk:S-WEB-APP-CORE; high-risk role/name; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
folder,src/elspeth/web/blobs/,src/elspeth/web,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,2207,6,5,rollup:S-WEB-DATA-SURFACES; files:6; max_child_risk:5; avg_child_risk:4.50; dense boundary/audit/config vocabulary=4; high-risk role/name=3; dynamic/exception escape hatch=3; boundary/audit/config vocabulary=2
file,src/elspeth/web/blobs/__init__.py,src/elspeth/web/blobs,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,3,P2,1,,,chunk:S-WEB-DATA-SURFACES; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/web/blobs/protocol.py,src/elspeth/web/blobs,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,450,,,chunk:S-WEB-DATA-SURFACES; high-risk role/name; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/web/blobs/routes.py,src/elspeth/web/blobs,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,317,,,chunk:S-WEB-DATA-SURFACES; high-risk role/name; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/web/blobs/schemas.py,src/elspeth/web/blobs,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,112,,,chunk:S-WEB-DATA-SURFACES; dense boundary/audit/config vocabulary
file,src/elspeth/web/blobs/service.py,src/elspeth/web/blobs,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,1164,,,chunk:S-WEB-DATA-SURFACES; high-risk role/name; large-file>=1000loc; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/web/blobs/sniff.py,src/elspeth/web/blobs,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,4,P1,163,,,chunk:S-WEB-DATA-SURFACES; boundary/audit/config vocabulary
folder,src/elspeth/web/catalog/,src/elspeth/web,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,1150,6,5,rollup:S-WEB-DATA-SURFACES; files:6; max_child_risk:5; avg_child_risk:4.50; high-risk role/name=3; boundary/audit/config vocabulary=3; dense boundary/audit/config vocabulary=2; tiny/package glue=1
file,src/elspeth/web/catalog/__init__.py,src/elspeth/web/catalog,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,3,P2,0,,,chunk:S-WEB-DATA-SURFACES; tiny/package glue
file,src/elspeth/web/catalog/knob_schema.py,src/elspeth/web/catalog,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,421,,,chunk:S-WEB-DATA-SURFACES; dense boundary/audit/config vocabulary
file,src/elspeth/web/catalog/protocol.py,src/elspeth/web/catalog,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,57,,,chunk:S-WEB-DATA-SURFACES; high-risk role/name; boundary/audit/config vocabulary
file,src/elspeth/web/catalog/routes.py,src/elspeth/web/catalog,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,54,,,chunk:S-WEB-DATA-SURFACES; high-risk role/name; boundary/audit/config vocabulary
file,src/elspeth/web/catalog/schemas.py,src/elspeth/web/catalog,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,4,P1,95,,,chunk:S-WEB-DATA-SURFACES; load-bearing/debt comments; boundary/audit/config vocabulary
file,src/elspeth/web/catalog/service.py,src/elspeth/web/catalog,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,523,,,chunk:S-WEB-DATA-SURFACES; high-risk role/name; medium-large-file>=500loc; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
folder,src/elspeth/web/composer/,src/elspeth/web,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,5,P1,30946,46,5,rollup:S-WEB-COMPOSER-CORE; files:46; max_child_risk:5; avg_child_risk:4.57; boundary/audit/config vocabulary=22; dense boundary/audit/config vocabulary=17; load-bearing/debt comments=10; dynamic/exception escape hatch=8
file,src/elspeth/web/composer/__init__.py,src/elspeth/web/composer,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,3,P2,1,,,chunk:S-WEB-COMPOSER-CORE; tiny/package glue
file,src/elspeth/web/composer/_producer_resolver.py,src/elspeth/web/composer,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,5,P1,183,,,chunk:S-WEB-COMPOSER-CORE; boundary/audit/config vocabulary
file,src/elspeth/web/composer/_semantic_validator.py,src/elspeth/web/composer,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,5,P1,349,,,chunk:S-WEB-COMPOSER-CORE; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/web/composer/anti_anchor.py,src/elspeth/web/composer,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,5,P1,119,,,chunk:S-WEB-COMPOSER-CORE; boundary/audit/config vocabulary
file,src/elspeth/web/composer/audit.py,src/elspeth/web/composer,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,5,P1,937,,,chunk:S-WEB-COMPOSER-CORE; high-risk role/name; medium-large-file>=500loc; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
folder,src/elspeth/web/composer/guided/,src/elspeth/web/composer,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,5,P1,3731,18,5,rollup:S-WEB-COMPOSER-GUIDED; files:18; max_child_risk:5; avg_child_risk:4.11; boundary/audit/config vocabulary=10; tiny/package glue=5; dense boundary/audit/config vocabulary=5; load-bearing/debt comments=3
file,src/elspeth/web/composer/guided/__init__.py,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,3,P2,4,,,chunk:S-WEB-COMPOSER-GUIDED; tiny/package glue
file,src/elspeth/web/composer/guided/audit.py,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,5,P1,294,,,chunk:S-WEB-COMPOSER-GUIDED; high-risk role/name; boundary/audit/config vocabulary
file,src/elspeth/web/composer/guided/chain_solver.py,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,5,P1,357,,,chunk:S-WEB-COMPOSER-GUIDED; load-bearing/debt comments; dense boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/web/composer/guided/chat_solver.py,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,4,P1,297,,,chunk:S-WEB-COMPOSER-GUIDED; boundary/audit/config vocabulary
file,src/elspeth/web/composer/guided/emitters.py,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,5,P1,434,,,chunk:S-WEB-COMPOSER-GUIDED; dense boundary/audit/config vocabulary
file,src/elspeth/web/composer/guided/errors.py,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,4,P1,42,,,chunk:S-WEB-COMPOSER-GUIDED; boundary/audit/config vocabulary
file,src/elspeth/web/composer/guided/prompts.py,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,4,P1,186,,,chunk:S-WEB-COMPOSER-GUIDED; load-bearing/debt comments; boundary/audit/config vocabulary
file,src/elspeth/web/composer/guided/protocol.py,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,5,P1,303,,,chunk:S-WEB-COMPOSER-GUIDED; high-risk role/name; boundary/audit/config vocabulary
file,src/elspeth/web/composer/guided/recipe_match.py,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,5,P1,384,,,chunk:S-WEB-COMPOSER-GUIDED; dense boundary/audit/config vocabulary
file,src/elspeth/web/composer/guided/resolved.py,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,4,P1,107,,,chunk:S-WEB-COMPOSER-GUIDED; boundary/audit/config vocabulary
folder,src/elspeth/web/composer/guided/skills/,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,4,P1,76,6,4,rollup:S-WEB-COMPOSER-GUIDED; files:6; max_child_risk:4; avg_child_risk:3.33; tiny/package glue=4; boundary/audit/config vocabulary=4
file,src/elspeth/web/composer/guided/skills/__init__.py,src/elspeth/web/composer/guided/skills,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,3,P2,0,,,chunk:S-WEB-COMPOSER-GUIDED; tiny/package glue
file,src/elspeth/web/composer/guided/skills/base.md,src/elspeth/web/composer/guided/skills,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,4,P1,27,,,chunk:S-WEB-COMPOSER-GUIDED; boundary/audit/config vocabulary
file,src/elspeth/web/composer/guided/skills/step_1_source.md,src/elspeth/web/composer/guided/skills,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,3,P2,6,,,chunk:S-WEB-COMPOSER-GUIDED; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/web/composer/guided/skills/step_2_5_recipe_match.md,src/elspeth/web/composer/guided/skills,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,3,P2,5,,,chunk:S-WEB-COMPOSER-GUIDED; tiny/package glue
file,src/elspeth/web/composer/guided/skills/step_2_sink.md,src/elspeth/web/composer/guided/skills,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,3,P2,6,,,chunk:S-WEB-COMPOSER-GUIDED; boundary/audit/config vocabulary; tiny/package glue
file,src/elspeth/web/composer/guided/skills/step_3_transforms.md,src/elspeth/web/composer/guided/skills,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,4,P1,32,,,chunk:S-WEB-COMPOSER-GUIDED; boundary/audit/config vocabulary
file,src/elspeth/web/composer/guided/state_machine.py,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,5,P1,850,,,chunk:S-WEB-COMPOSER-GUIDED; medium-large-file>=500loc; load-bearing/debt comments; dense boundary/audit/config vocabulary
file,src/elspeth/web/composer/guided/steps.py,src/elspeth/web/composer/guided,S-WEB-COMPOSER-GUIDED,elspeth-f9e32ec973,5,P1,397,,,chunk:S-WEB-COMPOSER-GUIDED; dense boundary/audit/config vocabulary
file,src/elspeth/web/composer/implicit_decisions.py,src/elspeth/web/composer,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,5,P1,238,,,chunk:S-WEB-COMPOSER-CORE; boundary/audit/config vocabulary
file,src/elspeth/web/composer/progress.py,src/elspeth/web/composer,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,5,P1,365,,,chunk:S-WEB-COMPOSER-CORE; boundary/audit/config vocabulary
file,src/elspeth/web/composer/prompts.py,src/elspeth/web/composer,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,5,P1,329,,,chunk:S-WEB-COMPOSER-CORE; load-bearing/debt comments; boundary/audit/config vocabulary
file,src/elspeth/web/composer/proposals.py,src/elspeth/web/composer,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,5,P1,129,,,chunk:S-WEB-COMPOSER-CORE; boundary/audit/config vocabulary
file,src/elspeth/web/composer/protocol.py,src/elspeth/web/composer,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,5,P1,748,,,chunk:S-WEB-COMPOSER-CORE; high-risk role/name; medium-large-file>=500loc; dense boundary/audit/config vocabulary
file,src/elspeth/web/composer/recipe_intent_routing.py,src/elspeth/web/composer,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,5,P1,75,,,chunk:S-WEB-COMPOSER-CORE; boundary/audit/config vocabulary
file,src/elspeth/web/composer/recipes.py,src/elspeth/web/composer,S-WEB-COMPOSER-CORE,elspeth-854cc963c2,5,P1,648,,,chunk:S-WEB-COMPOSER-CORE; medium-large-file>=500loc; dense boundary/audit/config vocabulary
